smiles,1syh score,4lde score,6y2f score,time (s)
O=C1N(C(=O)c2c1cc([nH]c2=O)C)C(=O)C,-8.6,-8.4,-5.7,6.961564779281616
S(C(c1ccccc1)c1ccccc1)CC(NC(=O)Oc1ccccc1)C(=O)O,-2.0,-10.0,-6.8,52.45295596122742
O=c1c2c3[nH]ccc(=O)c3ccc2[nH]cc1,-8.9,-8.5,-5.7,6.089720964431763
Clc1ncnc(NC2OC(C3OC(OC23)(C)C)COC(=O)Nc2cc(Cl)ccc2)c1NC=O,6.7,-9.3,-7.9,69.67050647735596
P(=O)(N1CCCCC1)(C(c1ccccc1)C(=O)O)c1ccccc1,0.0,-10.0,-6.3,23.71056151390076
FC(F)(F)C(O)(c1cc([N+](=O)[O-])ccc1)C(F)(F)F,-8.8,-8.6,-5.9,13.976341247558594
O=C1c2c(nccc2)C(=CC1=O)N,-8.9,-8.1,-4.9,5.755270481109619
Oc1c(N=O)c2c(nccc2)cc1,-8.7,-8.3,-5.4,6.012994289398193
Oc1c(Cc2c(O)c3ncccc3c([N+](=O)[O-])c2)cc([N+](=O)[O-])c2c1nccc2,10.3,-9.6,-7.5,28.432809114456177
Oc1cc(Cc2c(NC(=O)C)c3c(nccc3)c(O)c2)c(NC(=O)C)c2c1nccc2,12.4,-8.7,-8.1,49.66770005226135
o1c(n[nH]c1=O)c1ccc(N)cc1,-8.8,-7.8,-5.1,6.228792905807495
o1c(n[nH]c1=O)c1ccc(O)cc1,-8.7,-7.9,-5.2,6.249852418899536
S(=O)(=O)(N1CCCCC1)C(c1ccccc1)C(=O)Nc1c2c(ccc1)cccc2,4.6,-9.1,-7.6,37.65029954910278
O1C2OC(OC2C(N2C(=O)c3c(C2=O)cccc3)C1COC(=O)c1ccccc1)(C)C,4.5,-3.0,-7.7,41.69091987609863
N1(N)Cc2c3c4c(cc2)C=Cc4ccc3C1,-9.0,-9.0,-5.7,7.167386054992676
o1c2c(c([N+](=O)[O-])c1C)cc([N+](=O)[O-])cc2,-8.6,-7.5,-5.6,8.456795454025269
O=c1n([nH]c(=O)c2ncccc12)C=O,-8.6,-7.7,-5.3,5.907459735870361
O=c1n([nH]c(=O)c2c1nccc2)CC,-9.1,-7.5,-5.3,7.2505881786346436
O(c1nn(c(=O)c2ncccc12)C)C,-8.6,-7.1,-4.6,6.216656446456909
O=c1c(c2ccc(OC)cc2)c[nH]c2c1cccc2,-0.7,-9.9,-5.9,11.212357521057127
O=c1c(c([nH]c2c1cccc2)C(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,5.3,-4.4,-7.8,34.108036518096924
O=C1NC(=O)NC21Cc1c(C2)cccc1,-9.2,-8.3,-5.5,6.268969058990479
O=c1[nH]c(cc2c1cccc2)C(=O)O,-10.0,-8.6,-5.6,6.85814094543457
O=C1NC(=O)N=C1c1c2c([nH]c1)cccc2,-9.8,-8.5,-5.9,8.702982664108276
[O-][N+](=O)c1c(N)c2c(nc1)cccc2,-9.1,-7.8,-5.2,6.266338109970093
O=C(N1CCN(CC1)c1c(cccc1)C)CCOc1ccccc1,0.2,-10.0,-6.5,27.25681209564209
O=C1NC(=NC2C1CCCC2)N1CCN(CC1)c1ccccc1,20.5,-9.9,-6.6,18.959126710891724
O(c1cc2c(nc(cc2C(=O)O)C(=O)O)cc1)C,-9.2,-8.0,-6.1,12.807009220123293
[As](Cc1ccc(OC)cc1)(Cc1ccc(OC)cc1)Cc1ccc(OC)cc1,10.4,-8.9,-8.0,48.49830937385559
[Si](c1cc(ccc1)C)(c1ccccc1)(c1ccccc1)c1ccccc1,0.7,-3.9,-8.1,26.556013584136963
[Si]([Si](c1ccccc1)(c1ccccc1)c1ccccc1)(CC)(CC)CC,3.3,-3.9,-7.6,27.524305820465088
[Si](c1ccc(C(C)C)cc1)(c1ccccc1)(c1ccccc1)c1ccccc1,7.1,-6.5,-8.5,36.45504856109619
[Si](C(c1ccccc1)(C)C)(c1ccccc1)(c1ccccc1)c1ccccc1,4.7,-2.7,-7.7,36.532527923583984
O(c1cc2c(cc1OC)C(=O)C(=O)C=C2O)C,-8.8,-7.8,-5.8,9.0084068775177
[O-][N+](=O)c1c2c([nH]c1C)cc([N+](=O)[O-])cc2,-8.9,-7.7,-5.4,8.581219673156738
OC(=O)Cc1[nH]c2c(c1)cccc2[N+](=O)[O-],-9.3,-8.6,-5.9,9.563684940338137
Brc1cc2N(C(=O)C(c2cc1)(C1=CC(=O)c2c(C1=O)cccc2)C)C(=O)C,9.2,-4.5,-7.5,21.122158527374268
O=c1[nH]c2c(c3c1c(cc(c3)C(=O)c1ccccc1)C(=O)OC)cccc2,4.2,-8.1,-7.7,28.59445786476136
Brc1cc(C(=O)NC(=O)Nc2ccccc2)ccc1,6.2,-9.9,-6.9,12.221026420593262
Oc1c(cccc1C(=O)NO)C,-8.8,-8.1,-5.8,6.342860460281372
Clc1c(c2c(cccc2)C(=O)O)ccc([N+](=O)[O-])c1,-9.5,-9.2,-5.8,13.747567176818848
O=c1n(c2cc3Cc4c(-c3cc2)cccc4)c(=O)c2c(c3c1cc([N+](=O)[O-])cc3)ccc([N+](=O)[O-])c2,32.4,2.7,-8.9,50.08180141448975
Clc1c2c3c(c(=O)[nH]c2cc(N)c1)cccc3,-8.9,-8.3,-6.1,7.332021474838257
Fc1ccc(Oc2nc3c(ncc(c3)C(=O)OCC)cc2)cc1,-1.6,-9.9,-6.4,20.75324535369873
FC(F)(F)c1ccc(cc1)C(=O)C(O)O,-8.7,-8.2,-5.7,9.126336097717283
O=C(c1c(cc(c(c1)C)C)C)c1c(cccc1)C(=O)N,-5.5,-9.9,-6.2,12.715469360351562
OC1C(C2C(C3C(=CC2)CC(CC3)(C)C=C)(CC1)C)(COC1OC(C(O)C(O)C1O)CO)C,14.5,-8.3,-7.5,46.74510073661804
Brc1ccc(C(=O)CN2C(=O)c3c(C2=O)cccc3)cc1,-4.6,-10.0,-6.5,17.283684492111206
O=C1/C(=C\c2ccc(N=O)cc2)/C(=O)C=C1,-8.8,-9.1,-6.0,9.117241382598875
O1C2(O)C3C4(C(OC(=O)CC4C(=C)C2O)CC2C3(C(O)C(=O)C=C2C)C)C1,2.8,-4.1,-8.7,11.089629650115969
O1C2(O)C3C4(C(C(C2O)C)CC(=O)OC4CC2C3(C(O)C(O)C=C2C)C)C1,2.6,-2.9,-8.9,11.247199535369871
O1C2(O)C3C4(C(C(C2O)C)CC(OC4CC2C3(C(O)C(O)C=C2C)C)O)C1,2.2,-3.1,-8.9,11.71980047225952
O=C(N1CCC(CC1)C(=O)O)Cc1c2c(cc3c1cccc3)cccc2,1.7,-9.4,-7.6,24.902847051620483
n1[nH]nnc1c1ccc(cc1)c1n[nH]nn1,-9.9,-8.0,-6.2,9.004582405090332
S(=O)(=O)(ONC(=O)Oc1ccccc1)c1ccc([N+](=O)[O-])cc1,-6.3,-9.9,-6.5,25.43923091888428
FC(F)(F)C(=O)NC1C2OC(OC2OC1COC(=O)c1ccc([N+](=O)[O-])cc1)(C)C,1.6,-8.7,-7.7,53.15520238876343
O=C(c1c2CCCCc2ccc1)CCC,-8.8,-8.3,-4.8,7.709114074707031
OC1C(n2c(N)c(nc2)C(=O)N)CC(C1)CO,-8.8,-7.6,-5.7,11.188305854797363
OC1C(CC(n2c(N)c(nc2)C(=O)N)C1)CO,-8.7,-7.8,-6.0,11.30955934524536
Brc1cc2cc(C(=O)c3cc4c(oc3=O)ccc(Br)c4)c(=O)oc2cc1,16.2,-8.6,-7.5,19.87415719032288
O=C1NC(=O)NC1(c1nc2c(c(c1)C(=O)O)cccc2)C,-6.0,-9.9,-7.2,13.187673807144163
OC(=O)c1c2c(nc(c1)C(=O)C)cccc2,-8.7,-8.8,-5.5,8.652365446090698
O1C(CC2(CC(Oc3c2ccc(O)c3)(C)C)c2c1cc(O)cc2)(C)C,3.1,-5.9,-8.3,10.23188090324402
o1c(=O)c(CC)ccc1C(=O)O,-8.6,-7.0,-4.8,6.752729177474976
S(=O)(=O)(N)c1ccc(/N=N/C2(CCOC2=O)C(=O)C)cc1,1.0,-10.0,-6.3,17.478832006454468
S(=O)(=O)(O)c1ccc(/N=N/C2(CCOC2=O)C(=O)C)cc1,0.2,-10.0,-6.5,16.7386531829834
S(=O)(=O)(N)c1ccc(/N=N/c2c3c(cc(c2O)C(=O)O)cccc3)cc1,7.2,-10.0,-7.4,30.369980096817017
S(=O)(=O)(O)c1ccc(/N=N/c2c3c(cc(c2O)C(=O)O)cccc3)cc1,7.0,-10.0,-7.4,29.839430809021
S(=O)(=O)(Nc1sc(nn1)C)c1ccc(/N=N/c2cc3c(c(c2O)C(=O)O)cccc3)cc1,26.8,-10.0,-7.6,43.737802267074585
S(=O)(=O)(NC1ONC(C1C)C)c1ccc(/N=N/c2cc3c(c(c2O)C(=O)O)cccc3)cc1,50.4,-9.9,-7.9,56.48998546600342
S(=O)(=O)(Nc1scnn1)c1ccc(/N=N/C(C(=O)Nc2c3c(ccc2)cccc3)C(=O)C)cc1,15.7,-10.0,-7.1,66.9808943271637
S(=O)(=O)(Nc1sccn1)c1ccc(/N=N/C(C(=O)Nc2c3c(ccc2)cccc3)C(=O)C)cc1,17.4,-9.9,-6.9,64.30853009223938
S(=O)(=O)(Nc1sccn1)c1ccc(/N=N/C(C(=O)Nc2cc(cc(c2)C)C)C(=O)C)cc1,16.3,-10.0,-7.0,59.49110102653504
S(=O)(=O)(Nc1scnn1)c1ccc(/N=N/c2cc(O)c(=O)[nH]c2)cc1,13.7,-9.9,-6.6,32.606539249420166
S(=O)(=O)(N=C(N)N)c1ccc(/N=N/c2c[nH]c(=O)cc2)cc1,10.5,-9.9,-6.5,23.30656099319458
S(C(c1cc2OCOc2cc1)(c1ccccc1)c1ccccc1)CC(N)C(=O)O,-2.5,-7.9,-8.0,45.44114947319031
Clc1c(NNC(=O)CNC(=O)OCc2ccccc2)cccc1,-5.8,-10.0,-5.9,32.16343426704407
Oc1n(c(=O)n(c(=O)c1/N=N/c1cc([N+](=O)[O-])ccc1)C)C,2.9,-9.9,-6.5,15.859018802642822
Oc1n(c(=O)n(c(=O)c1/N=N/c1c(c(ccc1)C)C)C)C,1.0,-9.9,-6.3,13.938965559005736
Brc1cc2c3c(c(=O)[nH]c2c(/N=C/c2cc4OCOc4cc2)c1)cccc3,19.7,-10.0,-7.8,20.52522087097168
O=C1c2c(-c3c1cccc3)cccc2NC(=O)CC(NC(=O)C)C(=O)O,0.9,-9.9,-7.4,27.72783064842224
O=C1c2c(-c3c1cccc3)c(NC(=O)CC(NC(=O)C)C(=O)O)ccc2,-2.8,-10.0,-7.3,29.950745582580566
Clc1c(c2c(N)cccc2)ccc([N+](=O)[O-])c1,-8.9,-9.1,-5.9,10.677182912826538
Clc1c(c2c(N=C=O)cccc2)ccc([N+](=O)[O-])c1,-9.1,-8.9,-5.9,13.819416999816896
OC(=O)C(N)CCCNc1nc(N)cc(n1)N,-9.1,-7.9,-6.1,16.483916997909546
Clc1cc(N2N=C(/C(=C/C=C/c3ccccc3)/C2=O)C)ccc1,9.5,-10.0,-6.4,18.982720375061035
O=C1c2c3c(/C/1=N\N)cccc3ccc2,-9.4,-9.3,-5.4,5.623289585113525
Clc1cc(/C=C/2\CCN(C2=O)C(=O)C)ccc1Cl,-2.3,-10.0,-6.2,8.819182634353638
Brc1c(/C=C\2/c3c(N(C2=O)C(=O)C)cc2OCOc2c3)cc2OCOc2c1,16.0,-8.2,-7.9,17.250169277191162
O=C1/C(=C(\c2ccccc2)/C#N)/c2c(-c3c1cccc3)cccc2,-1.8,-5.8,-7.5,14.41525650024414
Clc1cc(C2=N/C(=C\c3c(O)cccc3)/C(=O)O2)ccc1,-0.1,-9.9,-6.9,13.815694332122805
S1/C(=N\NC(=O)Cn2c3c(n(c(=O)n(c3=O)C)C)nc2)/N(c2ccccc2)C(=O)C1,10.7,-9.6,-7.9,38.27623224258423
o1nc(nc1c1ccccc1)/C(=N\Nc1ccc(OC)cc1)/c1ccccc1,9.3,-7.5,-7.8,40.8790225982666
Oc1c(/C=C\2/c3c(-c4c2cccc4)ccc([N+](=O)[O-])c3)cccc1,-1.0,-8.9,-7.8,16.288480520248413
OC1C2(C(C3C(CC2)c2c(CC3)cc(O)cc2)C/C/1=C\C(=O)O)C,7.5,-10.0,-7.6,12.321714162826538
s1c(nc2c1cccc2)C1/C(=N\NS(=O)(=O)c2ccc(cc2)C)/C(=O)NC(=O)C1=O,3.8,-7.8,-7.9,41.71146726608277
O1C(NC(CCC(=O)O)C1=O)/C(=C/c1c(O)cccc1)/NC(=O)c1ccccc1,0.8,-7.7,-7.8,55.10583925247192
Clc1cc(n2c(/C=C(/c3nc(N4N=C(CC4(C)C)C)nc(n3)N)\C#N)ccc2)cc(Cl)c1,24.8,-5.9,-7.8,49.18992209434509
O=C1[C@]2(C(C3C([C@@]4([C@H](CC3=O)CC(=O)CC4)C)C1)CC[C@@H]2C(CCC(=O)O)C)C,15.0,-6.3,-7.6,25.84982895851136
Fc1cn(C2O[C@@H]([C@@H](O)C2O)C)c(=O)[nH]c1=O,-8.7,-7.8,-6.3,10.086510181427002
O1C2(n3c4c5n([C@@H]1C[C@H](NC)[C@@H]2OC)c1c(c5c2c(c4c4c3cccc4)CNC2=O)cccc1)C,18.0,9.6,-7.6,19.624760389328003
O[C@]1([C@@H]2[C@@](C3C2CCC3)(CC1)C)C,-9.9,-9.1,-8.7,4.946606874465942
[O-][n+]1[nH]c(=O)nc2c1cc([N+](=O)[O-])cc2,-9.2,-7.8,-5.4,7.157712459564209
Clc1nc2c([n+]([O-])n1)cc([N+](=O)[O-])cc2,-9.1,-7.9,-5.5,7.091334342956543
O(C1=CC23N(C(=O)C(=C2[C@@H](C1C=C3)c1ccccc1)C)C(=O)NC1CCCCC1)C,24.6,-3.5,-7.5,27.958861112594604
O1[C@@]23[C@]4(C([C@@]5(C(CC4OC(=O)C)C(C(=O)C=C5)(C)C)C)CCC2(C(C(=O)[C@@H]13)c1ccoc1)C)C,42.0,-0.2,-7.9,28.033528804779053
ON1[C@H]2[C@@H]([C@@H](C1=O)c1ccc(cc1)C(=O)O)CC=C2,-9.2,-9.7,-6.1,12.98699164390564
O=C1Nc2c(Nc3nc4-c(c13)ccccc4)cccc2,3.2,-10.0,-7.2,8.112951040267944
S(=O)(=O)(O)C1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)c(OC)ccc2)C(=O)C,33.1,-1.9,-7.8,26.15787625312805
O1[C@@]23[C@]4(C([C@@]5(C(CC4OC(=O)C)C(C(=O)C=C5)(C)C)C)CCC2(C([C@@H](O)[C@@H]13)c1ccoc1)C)C,36.8,1.6,-7.8,29.55967402458191
O1C2C3=C([C@]4(C(C2)C)C[C@H](OC4=O)c2ccoc2)CC(O)CC3C1=O,6.5,-6.3,-7.5,14.418565511703491
OC[C@@H]1C[C@H](n2c3ncnc(N(C)C)c3nc2)CN(C1)C(=O)[C@@H](N)Cc1ccc(OC)cc1,15.7,-7.5,-8.0,66.55868554115295
O(C(=O)[C@H]1[C@@H](C1)c1cc(O)c(O)cc1)CC,-8.8,-8.2,-5.6,11.295178174972534
Fc1cc2c3C[C@@H]4N(C(c3[nH]c2cc1)c1cc(OC)c(O)c(OC)c1)C(=O)OC4,12.1,-3.7,-7.6,24.831494092941284
S(=O)(=O)(O)c1cc2[C@@]3(C([C@](CCC3)(C)C(=O)O)CCc2cc1C(C)C)C,17.7,-5.8,-7.7,17.711618423461914
O1[C@]2([C@@]3([C@@](O)([C@]4([C@@H](CC3=O)C)CC(OC4=O)c3ccoc3)CCC12)C)C,2.7,-5.9,-7.5,14.57341241836548
O1[C@]2([C@@](CCC([C@H]3C[C@H](OC3=O)c3ccoc3)C)(C(=O)CCC12)C)C,-2.0,-9.9,-6.7,28.45462989807129
O=C(N)[C@H]1[C@@H](c2c(C=C1C(=O)N)cc(OC)c(O)c2)c1cc(OC)c(O)cc1,2.1,-4.9,-7.6,35.1564998626709
O=c1n([C@H](c2ccccc2)C)c(N)c(c2c1cc([N+](=O)[O-])cc2)c1ncccc1,12.3,-0.2,-8.4,33.661625146865845
n12c3cc4[C@H]5C([C@H](C5)Cc4cc3nc1cccc2)(C)C,3.5,-9.8,-6.6,7.264614343643188
[Si]([C@H]1[C@H]2OC(O)[C@@H]3[C@H]2N(C1)C(=O)[C@@H]3O)(c1ccccc1)(c1ccccc1)c1ccccc1,11.7,1.0,-8.7,45.15137839317322
O1C[C@@]2(N(O)C1(C)C)C([C@@H]1C[C@H]2CC1)(C)C,-9.3,-9.7,-7.0,5.244019508361816
O(c1c(c2[nH]c3c(nc(N4CCN(CC4)C)cc3)n2)cc(OC)c2n(c(nc12)CO)C)C,205.7,-9.8,-6.9,49.05925226211548
[Si](C(C)(C)C)(c1c2Cn3c(-c2nc2c1cc(O)cc2)cc1c(c3=O)COC(=O)[C@]1(O)CC)(C)C,59.5,-4.8,-7.6,28.65887331962585
O=C1N(/N=C/c2c(OC)cc(OC)cc2)C(=O)c2c1cccc2,6.6,-9.9,-6.1,15.967123031616213
O1c2c(OC1)ccc(c2)/C=N/NC(=O)CNC(=O)c1ccccc1,6.9,-9.9,-6.3,26.050286293029785
OC(c1ccccc1)(c1ccccc1)C(=O)N/N=C/c1ccccc1,7.7,-9.9,-6.7,25.61325478553772
O=C(N/N=C/c1c(cccc1)C(=O)O)CCCC(=O)N/N=C\c1c(cccc1)C(=O)O,-0.1,-10.0,-6.7,69.1421389579773
Clc1ccc(cc1)/C=N/NC(=O)c1cc([N+](=O)[O-])ccc1,9.3,-9.9,-5.7,15.699193716049194
Clc1c(cccc1)C(=O)N/N=C/c1cc([N+](=O)[O-])ccc1,6.5,-10.0,-6.0,17.233266353607178
Clc1ccc(cc1)C(=O)N/N=C/c1cc([N+](=O)[O-])ccc1,13.6,-10.0,-5.7,17.97281050682068
O=c1n(n(c(c1/C=N/NC(=O)c1c(O)cccc1)C)C)c1ccccc1,39.2,-10.0,-6.4,28.559845447540283
O1c2c(OC1)ccc(c2)/C=N/NC(=O)c1c(O)cccc1,9.7,-10.0,-6.4,16.255488395690918
O=C(Nc1c(cccc1)C)/C=N/O,-8.6,-6.9,-5.0,8.105629205703735
O=C(N/N=C/c1c2c(ccc1)cccc2)N,-9.3,-8.8,-5.8,9.227566480636597
O(c1cc2c(C/C(=N/O)/C2=O)cc1)C,-8.6,-8.8,-5.3,6.321983337402344
S(=O)(=O)(n1c2nc3c(cc2c2c1cccc2)COC3=O)c1ccc(cc1)C,2.2,-7.0,-7.8,21.14397144317627
O1c2c(OCC1)ccc(c2)/C(=N/NC(=O)c1cccnc1)/CC,13.5,-9.9,-6.2,18.37977814674377
Clc1c(/C(=N/NC(=O)c2ccncc2)/C)ccc(Cl)c1,7.0,-9.9,-5.9,13.587270736694336
Clc1c(cccc1)/C=N/NC(=O)c1ccc([N+](=O)[O-])cc1,10.7,-9.9,-6.3,16.17341637611389
O(C(=O)/C(=C/Nc1ccc(c2[nH]c3c(n2)cccc3)cc1)/C#N)CC,13.7,-10.0,-6.0,33.728344678878784
s1c(C(=O)/C=C/c2cc3c(cc2)cc(OC)cc3)ccc1,6.2,-9.8,-6.1,15.502652406692505
O=C1N(Nc2nc3c(nc2c2ccccc2)cccc3)C(=O)CC1,-3.3,-7.8,-7.6,18.39527940750122
S(c1c([N+](=O)[O-])cc(cc1)/C=N/NC(=O)c1c(O)cccc1)c1n(ccn1)C,40.0,-9.8,-6.4,37.8898286819458
[O-][N+](=O)c1c(N/N=C(/CC/C=C/c2ccccc2)\C)ccc([N+](=O)[O-])c1,-2.7,-10.0,-6.6,37.89710283279419
S(=O)(=O)(N/N=C(/CCc1c(OC)cccc1)\C)c1ccc(cc1)C,-4.3,-9.9,-5.5,30.671000003814697
S(=O)(=O)(N/N=C/C1(CC1)c1ccccc1)c1ccc(cc1)C,-4.3,-9.9,-5.4,22.31670379638672
O(c1cc(c2nc3c(c(c2)C(=O)N/N=C/c2ccc([N+](=O)[O-])cc2)ccc(c3)C)ccc1OC)C,66.7,-2.9,-7.5,65.24785280227661
[O-][N+](=O)c1c2c3c(CCc3cc1)ccc2/C(=N/O)/C,-9.0,-8.5,-5.8,11.350454092025757
[O-][N+](=O)c1ccc(N/N=C/c2c3c(ncc2)cccc3)cc1,-1.4,-9.9,-6.3,20.12626051902771
S(=O)(=O)(O/N=C\1/c2c(-c3c1cccc3)ccc([N+](=O)[O-])c2)c1ccc([N+](=O)[O-])cc1,10.2,-8.1,-7.5,43.63563418388367
o1c(/C=N/c2c(cccc2)C(=O)N/N=C/c2oc([N+](=O)[O-])cc2)ccc1[N+](=O)[O-],6.7,-9.2,-7.5,48.69300031661987
O(C/C(=N\Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1)/c1ccccc1)c1ccccc1,0.1,-9.1,-7.5,42.605767488479614
O=C(N/N=C/c1cc2CCCc2cc1)c1ccncc1,12.9,-9.9,-6.0,13.451053380966188
N12c3c(CCC1)cc(cc3CCC2)/C=N/Nc1ccccc1,6.1,-10.0,-6.5,15.501848220825195
S(=O)(=O)(N/N=C/c1c(cccc1)C)c1ccc(cc1)C,-5.4,-9.9,-6.1,17.83654808998108
S=C(N1CCN(CC1)c1ncccc1)N/N=C(/c1c2ncccc2ccc1)\C,5.5,-10.0,-6.9,36.70860004425049
[O-][N+](=O)c1c(N/N=C(/C2CCC2)\c2ccccc2)ccc([N+](=O)[O-])c1,-2.3,-10.0,-6.9,24.70090365409851
O=C(N/N=C(/CCC(=O)O)\C)Cc1c2c(ccc1)cccc2,-3.3,-9.8,-6.8,22.213506937026978
Clc1cc2nccc(N/N=C/c3sc([N+](=O)[O-])cc3)c2cc1,-2.2,-9.9,-6.2,19.062592267990112
Clc1cc(N(C)C)ccc1/C=N/NC(=O)c1ccc(O)cc1,18.1,-9.9,-5.7,20.51709890365601
O(c1ccc(cc1)C(=O)N/N=C/c1cc([N+](=O)[O-])ccc1)C,9.9,-9.8,-6.1,20.114064693450928
Clc1c(ccc(Cl)c1)/C=N/NC(=O)c1c(N)cccc1,8.4,-9.8,-6.3,15.034581899642944
Clc1c(ccc(Cl)c1)/C=N/NC(=O)c1ccc(cc1)C,13.0,-9.8,-5.3,14.89456343650818
O1C(CCC1)C(=O)N/N=C(/c1c2c(ccc1)cccc2)\C,1.7,-9.8,-6.3,13.184695482254028
Clc1c(C(=O)Nc2c(cccc2)C(=O)N/N=C/CCc2ccccc2)cccc1,3.0,-9.9,-6.9,52.71644234657288
[O-][N+](=O)c1c(N/N=C(\CCc2ccccc2)/c2ccccc2)ccc([N+](=O)[O-])c1,0.1,-9.1,-7.7,50.063966035842896
[O-][N+](=O)c1c(N/N=C/C(=C/c2ccccc2)/CCC)ccc([N+](=O)[O-])c1,4.2,-10.0,-6.1,33.665459871292114
S(=O)(=O)(c1ccc(/C(=N/N)/c2ccccc2)cc1)C,-3.4,-9.9,-6.1,11.936161518096924
Fc1ccc(C(C/C=N/Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2)C(=O)OC)cc1,-3.3,-10.0,-6.4,50.20216631889343
[O-][N+](=O)c1nc(n(CC/C(=N/O)/N)c1)C,-8.8,-7.5,-5.4,11.061792373657228
S(=O)(=O)(N/N=C/C(=O)O)c1cc([N+](=O)[O-])ccc1,-9.2,-8.7,-6.2,14.486737489700316
Clc1c(S(=O)(=O)N/N=C/C(=O)O)cc(Cl)cc1,-8.7,-7.5,-5.8,12.1893470287323
O(C(=O)C(C/C=N/Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1)c1ccccc1)C,-3.9,-9.9,-6.2,40.40716338157654
O=C1C(C(=O)c2c1cccc2)/C(=N/N)/C,-9.2,-8.9,-5.6,8.190172672271729
O1C2=C(C(/C/1=N/O)c1ccccc1)C(=O)CCC2,-8.9,-9.9,-5.9,9.64554238319397
Clc1n(c2c(c1/C=N/NS(=O)(=O)c1ccc(cc1)C)cccc2)C,-2.5,-9.9,-6.3,23.062244176864624
Clc1n(c2c(c1/C=N/NS(=O)(=O)c1ccc(cc1)C)cccc2)C(=O)c1c(F)cccc1,16.1,-9.8,-7.5,52.43858480453491
Clc1n(c2c(c1/C=N/NS(=O)(=O)c1ccc(cc1)C)cccc2)C(=O)c1c(cccc1)C,18.3,-7.3,-7.6,49.29080152511597
Clc1n(c2c(c1/C=N/NS(=O)(=O)c1ccc(cc1)C)cccc2)C(=O)c1cc(ccc1)C,26.4,-9.6,-7.5,52.356783390045166
O(c1ccc(/C=N/Nc2nc3c4c(c5c(c3nn2)cccc5)cccc4)cc1)C,27.8,-9.2,-7.6,26.82591366767884
O(c1cc(ccc1OC)/C=N/Nc1nc2c3c(c4c(c2nn1)cccc4)cccc3)C,38.9,-8.9,-7.5,35.029560565948486
O=c1n(n(cc1/C(=N/Nc1c2c(nc(c1)C)ccc(c2)C)/C)C)c1ccccc1,16.9,-9.9,-7.6,37.09918785095215
O=C1N(/N=C/c2c(OC)cccc2)C(=O)c2c1cccc2,1.2,-9.9,-6.2,12.440903186798096
S(=O)(=O)(N/N=C/c1c(CC=C)cccc1)c1ccc(cc1)C,-4.0,-9.9,-6.1,22.984556674957275
Clc1c(c2n(/N=C/c3cc([N+](=O)[O-])ccc3)c(=O)c3c(n2)cccc3)cccc1,13.9,-6.3,-7.5,32.37766146659851
Oc1cc(/C=N/N2CCc3c(C2)cccc3)ccc1,2.0,-9.9,-6.3,10.613704204559326
Clc1ccc(/C=N/N2CC(=O)N(CC2=O)c2ccccc2)cc1,22.9,-9.8,-6.1,17.54414987564087
FC(F)(F)c1cc(NC(=O)C(=O)N/N=C/c2occc2)ccc1,11.2,-9.9,-6.3,24.306482791900635
O1c2cc3c(nc(cc3N/N=C/c3c(n(n(c3=O)c3ccccc3)C)C)C)cc2OC1,17.4,-9.1,-7.7,39.87192034721375
O1c2cc3c(nc(cc3N/N=C(/c3c(=O)n(n(c3)C)c3ccccc3)\C)C)cc2OC1,20.5,-9.9,-8.0,39.37084007263184
O(c1cc2nc(N/N=C/c3ccccc3)cc(c2cc1)C)C,-1.1,-9.9,-6.1,19.0919029712677
O(c1cc2nc(N/N=C/c3nc(ccc3)C)cc(c2cc1)C)C,1.7,-10.0,-6.2,20.99330496788025
O(c1cc2nc(N/N=C/c3oc([N+](=O)[O-])cc3)cc(c2cc1)C)C,4.3,-10.0,-6.2,22.77648019790649
O1c2c(OC1)ccc(/C=N/Nc1c3CCCCc3nc3c1cccc3)c2,9.3,-9.5,-7.6,21.70504117012024
n1c2c(ccc1N/N=C(/c1ncccc1)\C)cccc2,-3.5,-9.9,-6.2,13.386162519454956
n1c(c(/C(=N/N)/C)cnc1NN)C,-8.9,-7.3,-5.0,7.35286021232605
Oc1c(cccc1)C(=O)N/N=C(/C=C/c1ccccc1)\C,17.9,-9.9,-6.2,19.9009861946106
O(c1c(c2c(cc1)cccc2)/C=N/Nc1ccc([N+](=O)[O-])cc1)C,0.1,-10.0,-6.5,21.52317237854004
S=C(Nc1c2ncccc2ccc1)N/N=C/c1cc(OC)c(OC)cc1,0.9,-9.9,-6.4,32.25535559654236
o1c(/C=N/n2c(=O)c3c(nc2)cccc3)ccc1[N+](=O)[O-],2.8,-9.9,-6.1,14.57401728630066
o1c(ccc1[N+](=O)[O-])/C=N/Nc1nc(c(nn1)c1ccccc1)c1ccccc1,17.3,-8.9,-7.6,42.2015380859375
FC(F)(F)c1cc(N2CC(=O)N(/N=C/c3cccnc3)CC2=O)ccc1,20.9,-9.9,-6.8,28.206398725509644
OC1(c2c(NC1=O)ccc([N+](=O)[O-])c2)C/C(=N/NC(=O)OC)/c1ccccc1,-3.2,-9.3,-8.0,42.45685243606568
