smiles,homo,lumo
c1cc2sc3c(cnc4cc(-c5scc6C=C[SiH2]c56)c5c[nH]cc5c34)c2s1,-5.529257751,-7.5997
c1sc(c2C=CCc12)-c1ccc2c(c1)sc1c2ccc2ccc3cscc3c12,-5.437768179,-7.6494
c1ccc(cc1)-c1cc2cnc3c4ccccc4c4=C[SiH2]C=c4c3c2c2ccccc12,-6.029257662,-7.8563
C1C=c2c3C=C([SiH2]c3c3cc4CC=Cc4cc3c2=C1)C1=CC=CC1,-6.249644792,-7.6692
[nH]1cccc1-c1cc2sc3c4[nH]ccc4c4cscc4c3c2s1,-5.532223872,-7.4787
c1cc2c(s1)c1cc3c4cocc4c(cc3cc1c1=CCC=c21)-c1scc2[se]ccc12,-6.965850905,-8.0994
c1sc(c2Cccc12)-c1ccc(-c2ccc(o2)-c2cccc3ccccc23)c2cocc12,-5.969946363,-7.7184
c1cc2c([se]1)c1cc3c4cocc4c(cc3cc1c1ccccc21)-c1scc2occc12,-5.949736062,-7.8449
c1ncc(s1)-c1cc2sc3c(ncc4ccccc34)c2c2=CCC=c12,-6.55045914,-8.1068
[nH]1cccc1-c1ncc(-c2sc(-c3cccc4cocc34)c3cc[nH]c23)c2nsnc12,-7.84379603,-8.5693
c1sc(-c2cc3cc4cc5ncccc5cc4cc3c3cscc23)c2nccnc12,-8.506662149,-9.0208
[nH]1c(cc2c3c[nH]cc3c3c4occc4[se]c3c12)-c1scc2nccnc12,-7.197855094,-8.2737
c1cc2c(s1)c1c3c[nH]cc3c3cc([se]c3c1c1=C[SiH2]C=c21)-c1ncncn1,-6.9781235,-8.2517
[nH]1ccc2c1cc(-c1cc3c4c[nH]cc4ccc3c3=C[SiH2]C=c13)c1=C[SiH2]C=c21,-6.375733449,-7.6317
c1ccc([se]1)-c1ccc(-c2ccc([se]2)-c2cccc3cscc23)c2cCcc12,-6.549773925,-7.9724
[nH]1-c-2c([SiH2]c3ccc4ccccc4c-23)-c2c1ccc1cCcc21,-5.579015577,-7.3236
c1cc2ncc3c(c4cscc4c4cc(-c5scc6cc[nH]c56)c5ccccc5c34)c2[se]1,-6.842509509,-8.1738
c1ccc([se]1)-c1sc(-c2ncc(-c3cccnc3)c3nsnc23)c2cc[se]c12,-7.69652874,-8.7697
c1sc(-c2cnc3c(c2)c2cscc2c2cc4cccnc4cc32)c2ccoc12,-6.03068278,-7.9642
[nH]1c(cc2c1ccc1=CCC=c21)-c1cc2[se]ccc2c2cscc12,-5.974616786,-7.7443
c1[SiH2]c(cc1)-c1sc(-c2[SiH2]c(cc2)-c2cccc3nsnc23)c2occc12,-7.334019175,-8.3221
c1sc(-c2cc3oc4c(c3s2)c2=CCC=c2c2cccnc42)c2cc[se]c12,-8.37785826,-8.9684
c1cc2c(s1)c1sc3cc(-c4scc5CC=Cc45)c4nsnc4c3c1c1=CCC=c21,-7.046487779,-8.2753
c1ccc(o1)-c1ccc(-c2scc3c2c2ccccc2c2ccccc32)c2ccccc12,-5.205656638,-7.5147
[nH]1ccc2c1c1[SiH2]C(=Cc1c1=C[SiH2]C=c21)c1ccccn1,-6.720382748,-7.8984
c1cnc(s1)-c1ccc2c(c1)c1ccccc1c1c3[se]ccc3cnc21,-5.548362521,-7.8205
[nH]1c(cc2Cc3c(cnc4cccnc34)-c12)-c1scc2C=C[SiH2]c12,-5.881154602,-7.7579
c1ccc(o1)-c1sc(-c2Cc(cc2)-c2scc3Cccc23)c2ccoc12,-6.598083671,-7.9325
C1C=Cc2c1c1ccc3C=C([SiH2]c3c1c1ccccc21)c1scc2cc[nH]c12,-5.960244128,-7.5716
[nH]1c-2c(Cc3cc(-c4scc5[se]ccc45)c4=CCC=c4c-23)c2c1ccc1cscc21,-6.595165168,-7.8699
[SiH2]1C=CC=C1c1cc2c3ccccc3c3c4ncccc4sc3c2c2ccccc12,-5.779559023,-7.7737
c1sc(c2C=C[SiH2]c12)-c1cnc2c(c1)oc1cc3ccc4cocc4c3cc21,-5.464519083,-7.7361
c1sc(-c2sc(-c3ccc([se]3)-c3cccc4nsnc34)c3[SiH2]ccc23)c2nccnc12,-7.601206112,-8.6327
[nH]1c2cc(-c3cccc4cscc34)c3cscc3c2c2cnc3ccoc3c12,-5.700553496,-7.7255
c1sc(C2=Cc3c([SiH2]2)c2c4nsnc4c4cccnc4c2c2cocc32)c2nccnc12,-7.452190299,-8.536
[nH]1cccc1-c1ccc(-c2ccc(nc2)-c2cccc3nsnc23)c2c[nH]cc12,-7.250034675,-8.2609
c1cnc2c(c1)c1=CCC=c1c1c3ccc(cc3c3=C[SiH2]C=c3c21)-c1ncncn1,-6.93981359,-8.2445
c1sc(-c2ccc(s2)-c2ccc(-c3cccc4c[SiH2]cc34)c3nsnc23)c2occc12,-7.239616789,-8.3364
c1sc(-c2cc3cc4[se]c5ccncc5c4cc3o2)c2CC=Cc12,-8.581653239,-8.7177
c1cc2c3c[nH]cc3c3c(cnc4cc(-c5scc6cc[se]c56)c5cocc5c34)c2s1,-5.891233722,-7.7342
C1C=c2c3C=C[SiH2]c3c3sc(cc3c2=C1)-c1cccc2cocc12,-6.507000957,-7.8762
c1ccc2c3sc4C=C(Cc4c3ncc2c1)c1cccc2nsnc12,-6.825670374,-8.3759
c1cc2c3c[nH]cc3c3c4[SiH2]C(=Cc4sc3c2c2=CCC=c12)c1ncncn1,-6.997817154,-8.1877
C1C=Cc2csc(C3=Cc4c(C3)c3c(c5[SiH2]C=Cc5c5=C[SiH2]C=c35)c3c[nH]cc43)c12,-6.845817837,-7.8591
[SiH2]1C=Cc2oc3c(cnc4cc(sc34)-c3cccc4nsnc34)c12,-6.927527565,-8.4551
c1ccc(s1)-c1cc2ccc3c(c4cscc4c4ccc5=C[SiH2]C=c5c34)c2c2cocc12,-6.756107445,-8.0794
c1ccc(nc1)-c1ccc(-c2ccc(cn2)-c2cccc3cCcc23)c2c[SiH2]cc12,-6.689218289,-7.9948
[nH]1c2ccccc2c2c3cscc3c3cc(-c4cccc5cscc45)c4c[nH]cc4c3c12,-5.801717779,-7.5294
[nH]1c(cc2c3c[nH]cc3c3cc4ccncc4cc3c12)-c1cncs1,-7.55764927,-7.6398
[nH]1c(cc2cc3[nH]c4ccncc4c3cc12)-c1scc2occc12,-5.6735668,-7.6693
C1C=Cc2c1c1c3ccccc3c(cc1c1ccccc21)-c1scc2[nH]ccc12,-5.532320613,-7.4102
[nH]1c2cc(sc2c2c3c[nH]cc3c3ccc4=C[SiH2]C=c4c3c12)-c1scc2nccnc12,-7.34478034,-8.2512
c1ccc(-c2[SiH2]c(cc2)-c2sc(-c3ncncn3)c3[se]ccc23)c2cCcc12,-7.559740477,-8.5523
c1cc2cnc3c(oc4cc(-c5ccccc5)c5c[nH]cc5c34)c2[se]1,-5.171259657,-7.3574
c1sc(-c2sc(-c3sc(-c4scc5sccc45)c4ccsc34)c3[nH]ccc23)c2ccoc12,-7.255665857,-8.2439
c1cc2sc3c4[se]c(cc4c4c[nH]cc4c3c2c2c[nH]cc12)-c1ncncn1,-6.500796165,-8.0075
c1sc(-c2sc(-c3sc(-c4ccccc4)c4[nH]ccc34)c3cc[se]c23)c2[nH]ccc12,-6.75004596,-7.9037
[nH]1ccc2cc3[SiH2]c4ccc5c[nH]cc5c4-c3cc12,-4.501433871,-6.7933
c1cnc(-c2ccc3c4cnc5ccc6=CCC=c6c5c4c4=CCC=c4c3c2)c2nsnc12,-7.499516992,-8.5897
[nH]1c(ccc1-c1scc2ccoc12)-c1sc(-c2nccs2)c2cc[nH]c12,-6.396720437,-7.8516
C1C=c2c3C=C(Cc3c3c4ccccc4c4C=CCc4c3c2=C1)c1cncs1,-6.581798326,-7.8816
c1sc(-c2cc3sc4c(oc5ccc6=C[SiH2]C=c6c45)c3c3=CCC=c23)c2nccnc12,-7.450752537,-8.4299
c1cc2cnc3cc(sc3c2o1)-c1scc2c1c1ccccc1c1ccccc21,-5.407789936,-7.7313
c1cc2[se]c3c(ccc4cc(-c5ccccn5)c5=CCC=c5c34)c2s1,-5.88386672,-7.7516
c1cc2ccc3c(oc4cc(-c5scc6[nH]ccc56)c5=C[SiH2]C=c5c34)c2o1,-6.658211422,-7.9253
[nH]1c2cccnc2c2cc3c(cc(-c4scc5[nH]ccc45)c4=C[SiH2]C=c34)cc12,-6.195546712,-7.7107
c1sc(c2Cccc12)-c1ccc(nc1)-c1ccc(-c2nccc3nsnc23)c2nsnc12,-7.49700461,-8.7394
c1cnc(s1)-c1ncc(s1)-c1ccc(cc1)-c1scc2cc[nH]c12,-6.585897851,-8.1268
c1cnc(s1)-c1ncc(s1)-c1sc(c2Cccc12)-c1scc2ccCc12,-6.641404871,-8.2332
[nH]1c(cc2c1c1cnc3ccncc3c1c1ccccc21)-c1cccc2=C[SiH2]C=c12,-6.924145662,-8.276
[nH]1c(cc2cnc3c(cnc4ccc5=CCC=c5c34)c12)-c1ccccn1,-5.66583736,-7.6697
c1cc2c(c3c[nH]cc13)c1[se]c3cc(sc3c1c1=C[SiH2]C=c21)-c1ncncn1,-7.06061955,-8.2866
c1ccc(cn1)-c1ccc2c3cnc4ccc5c[nH]cc5c4c3c3=CCC=c3c2c1,-5.503829707,-7.5177
c1cc2ccc3c4ccc(cc4c4cscc4c3c2o1)-c1cccc2ccccc12,-4.873699182,-7.4152
[nH]1c2cc([se]c2c2cc3occc3cc12)-c1cccs1,-5.505122989,-7.5646
c1ccc(s1)-c1cnc(-c2sc(-c3ccccn3)c3cc[SiH2]c23)c2nsnc12,-7.444312586,-8.684
c1cc2c([se]1)c1ccc3cc(cnc3c1c1=C[SiH2]C=c21)-c1cccc2c[nH]cc12,-6.431726397,-7.9204
c1cc2[se]c3c(cnc4ccc5cscc5c34)c2c2c[nH]cc12,-5.584687663,-7.6232
c1ccc(o1)-c1ccc2c(c1)ncc1c2c2=CCC=c2c2ccc3=C[SiH2]C=c3c12,-6.896659845,-8.1233
[nH]1c2cc3C=C([SiH2]c3cc2c2ncccc12)c1scc2C=C[SiH2]c12,-5.545509212,-7.6084
[nH]1ccc2c1c1cnc3cc(-c4scc5[nH]ccc45)c4cocc4c3c1c1=C[SiH2]C=c21,-6.214476529,-7.7349
c1sc(-c2[SiH2]c(cc2)-c2sc(c3Cccc23)-c2cccc3c[SiH2]cc23)c2Cccc12,-7.06031166,-8.105
c1ccc(cn1)-c1cc2oc3c(c4cscc4c4ccc5c[nH]cc5c34)c2[se]1,-5.97948988,-7.7343
C1C=CC=C1c1cc2cc3oc4C=C[SiH2]c4c3cc2c2=C[SiH2]C=c12,-6.120647068,-7.7324
c1cnc(s1)-c1ccc2c(c1)c1nsnc1c1c3[se]ccc3ncc21,-6.712083116,-8.4815
c1ccc(-c2Cc(cc2)-c2sc(-c3cccc4nsnc34)c3ccCc23)c2c[SiH2]cc12,-7.37801599,-8.3154
[nH]1ccc2oc3c4sc(cc4c4c[nH]cc4c3c12)-c1scc2occc12,-5.825963768,-7.5087
c1sc(-c2ccc3c4sc5ccc6=CCC=c6c5c4c4=C[SiH2]C=c4c3c2)c2ccoc12,-7.585057624,-8.3253
c1ccc(s1)-c1cc2c3cocc3c3c([se]c4ccc5=C[SiH2]C=c5c34)c2c2=CCC=c12,-6.865938045,-8.0852
c1ccc(cn1)-c1sc(-c2ncc(s2)-c2nccc3nsnc23)c2occc12,-7.484491904,-8.8071
c1cnc(s1)-c1cc2c(c3c4cocc4c4ccncc4c3c3=C[SiH2]C=c23)c2=C[SiH2]C=c12,-7.510564611,-8.469
[nH]1c2cc([se]c2c2sc3ccc4cocc4c3c12)-c1ncncn1,-6.481570215,-8.2511
[SiH2]1C=Cc2c1c1cnc3cc(-c4cncc5nsnc45)c4cocc4c3c1c1ccccc21,-7.372508422,-8.6263
c1sc(-c2cnc(s2)-c2sc(-c3scc4[SiH2]ccc34)c3cc[se]c23)c2ccCc12,-6.837486243,-8.1991
[nH]1ccc2[se]c3c4[nH]c(cc4c4c[nH]cc4c3c12)-c1scc2ccsc12,-8.228527362,-8.7813
c1sc(-c2cnc(-c3sc(-c4scc5[nH]ccc45)c4cc[nH]c34)c3nsnc23)c2nccnc12,-7.702721436,-8.5
[nH]1c(cc2c1c1ccc3ccoc3c1c1=CCC=c21)-c1cncc2nsnc12,-7.66999042,-8.5871
c1ccc(s1)-c1cc2cc3c4nsnc4c4ccsc4c3cc2s1,-6.146537819,-8.1317
c1ccc(o1)-c1ncc(-c2sc(-c3cncs3)c3cc[nH]c23)c2nsnc12,-7.65263996,-8.6586
c1sc(-c2cc3c4cocc4c4c(c5nsnc5c5ccc6=CCC=c6c45)c3o2)c2sccc12,-6.874772775,-8.1868
[nH]1ccc2[SiH2]c3c(-c12)c1cscc1c1cc(-c2scc4[se]ccc24)c2c[nH]cc2c31,-6.22857725,-7.6699
c1Cc(cc1)-c1[SiH2]c(cc1)-c1ccc(s1)-c1scc2cc[SiH2]c12,-6.616381344,-7.9483
[nH]1ccc2ncc3c(c4cocc4c4cc(-c5scc6[se]ccc56)c5cocc5c34)c12,-6.101152716,-7.8778
[nH]1c2ccc3ccccc3c2c2ncc3cc(-c4cccs4)c4c[nH]cc4c3c12,-5.291790204,-7.4174
c1cc2c(s1)c1cnc3cc(ccc3c1c1ccccc21)-c1ccc[se]1,-5.636193465,-7.8003
c1ccc(o1)-c1cc2c3ccccc3c3c4sccc4ccc3c2c2c[nH]cc12,-5.241297468,-7.302
c1ccc(-c2sc(-c3ccc([se]3)-c3nccc4nsnc34)c3nccnc23)c2cscc12,-7.961174524,-8.8373
c1ccc(o1)-c1sc(-c2sc(-c3nccc4nsnc34)c3[se]ccc23)c2ccoc12,-7.70768605,-8.6722
c1c-c2ccc3c(c2-nc1)c1c[nH]cc1c1ccc2ccccc2c31,-5.113597878,-7.319
c1sc(-c2ccc3c(ccc4c3ncc3ccc5nsnc5c43)c2)c2cc[se]c12,-7.018853664,-8.4345
c1ccc(o1)-c1cc2sc3c(c4cscc4c4cccnc34)c2s1,-5.825093157,-7.8979
[nH]1c(ccc1-c1scc2ccoc12)-c1sc(-c2cccc3nsnc23)c2ccCc12,-7.101720955,-8.2487
[nH]1ccc2cc3c(cc12)c1[nH]c(cc1c1=CCC=c31)-c1cccnc1,-4.827483791,-7.0449
c1sc(-c2cc3c4c[nH]cc4ccc3c3=C[SiH2]C=c23)c2cc[nH]c12,-6.373587349,-7.621
c1sc(-c2cc3c(o2)c2cc4c(ccc5ccccc45)cc2c2=CCC=c32)c2C=C[SiH2]c12,-5.605705268,-7.5449
c1ccc(s1)-c1cnc2c(c1)ncc1c3ncccc3cnc21,-6.958396403,-8.3282
c1ccc([se]1)-c1sc(-c2[SiH2]c(cc2)-c2scc3sccc23)c2cc[se]c12,-7.346787465,-8.3608
c1ccc(nc1)-c1cc2c3nsnc3c3cccnc3c2[se]1,-6.446846833,-8.2875
c1ccc(-c2[SiH2]c(cc2)-c2sc(c3Cccc23)-c2cccc3cscc23)c2cocc12,-6.680171579,-7.9893
c1sc(-c2Cc(cc2)-c2sc(-c3cccc4ccccc34)c3sccc23)c2cc[nH]c12,-6.5973512,-7.8438
c1sc(-c2cnc(-c3ccc(s3)-c3cccc4c[nH]cc34)c3nsnc23)c2cc[SiH2]c12,-7.504991144,-8.4872
[nH]1cccc1C1=Cc2sc3c(ncc4ccc5cscc5c34)c2C1,-5.868089326,-7.721
c1ncc(s1)-c1[SiH2]c(cc1)-c1sc(-c2scc3ccsc23)c2cc[nH]c12,-7.159765343,-8.2014
[nH]1c(cc2cnc3c4ccccc4c4nsnc4c3c12)-c1ncncn1,-6.329305235,-8.1999
c1cnc(s1)-c1ccc(cc1)-c1sc(-c2scc3cc[nH]c23)c2sccc12,-6.577942819,-8.0019
c1ccc(cn1)-c1sc(-c2sc(-c3cccc4cocc34)c3cc[SiH2]c23)c2cc[se]c12,-6.53025643,-8.0936
c1cnc(-c2cc3ncc4c5c6cocc6ccc5c5=CCC=c5c4c3[se]2)c2nsnc12,-9.184332249,-9.2355
C1C=CC=C1c1ccc2c(c1)sc1c2oc2ccc3cocc3c12,-5.40194187,-7.5576
[nH]1ccc2oc3c(ccc4cc(ncc34)-c3cccc4c[nH]cc34)c12,-5.009940563,-7.1012
C1C(=Cc2ncc3c4cnccc4c4cocc4c3c12)C1=CC=C[SiH2]1,-6.100168202,-7.9838
[SiH2]1C=Cc2[se]c3c4[se]c(cc4c4ccccc4c3c12)-c1scc2sccc12,-6.438243498,-8.0244
[nH]1c2ccc3cocc3c2c2[se]c3cc(-c4scc5occc45)c4cscc4c3c12,-6.386793595,-7.9432
c1sc(c2CC=Cc12)-c1cnc2c(c1)c1nsnc1c1c3ccccc3c3nsnc3c21,-7.078583879,-8.4935
[nH]1cccc1-c1cc2c3c[nH]cc3c3c4occc4[se]c3c2c2=C[SiH2]C=c12,-6.656516083,-7.8786
c1cc2ncc3c4[SiH2]C(=Cc4ncc3c2c2c[nH]cc12)c1cncc2nsnc12,-8.344663556,-8.7143
c1sc(-c2ccc(-c3Cc(cc3)-c3cccc4c[nH]cc34)c3c[nH]cc23)c2cc[se]c12,-6.202299329,-7.6025
c1sc(-c2sc(-c3ccc([se]3)-c3cccc4c[SiH2]cc34)c3nccnc23)c2occc12,-7.622100167,-8.5066
c1sc(C2=Cc3c([SiH2]2)ccc2=CCC=c32)c2[nH]ccc12,-6.535463008,-7.7609
c1ccc(o1)-c1cc2c3nsnc3c3cc[se]c3c2c2=C[SiH2]C=c12,-7.301797098,-8.4655
[SiH2]1C=Cc2[se]c3c4ccc(cc4[se]c3c12)-c1scc2[se]ccc12,-6.135015596,-7.9371
[nH]1c2C=C([SiH2]c2c2ccc3ccc4=C[SiH2]C=c4c3c12)c1ccco1,-6.396932323,-7.8161
[nH]1c2ccoc2c2c3nsnc3c3C=C([SiH2]c3c12)c1cccc2=C[SiH2]C=c12,-7.012016467,-8.1489
c1sc(-c2cc3c4cscc4c4cccnc4c3c3nsnc23)c2[nH]ccc12,-6.905904613,-8.2517
[nH]1c2cc(sc2c2[se]c3cc[se]c3c12)-c1scc2[SiH2]C=Cc12,-5.434305042,-7.4276
c1ccc2c(c1)sc1c2ncc2cc(-c3cccc4=CCC=c34)c3ccccc3c12,-5.786642249,-7.6847
c1cc2c(s1)c1c3cscc3c3C=C([SiH2]c3c1c1=C[SiH2]C=c21)c1scc2[SiH2]C=Cc12,-7.443301518,-8.2255
c1sc(-c2ncc(s2)-c2ccc([se]2)-c2cccc3cocc23)c2cc[SiH2]c12,-6.541690298,-8.1263
[nH]1c(cc2[se]c3c4[se]ccc4[se]c3c12)-c1ccccc1,-5.319790049,-7.5305
[SiH2]1C=CC=C1c1cc2sc3c(oc4ccc5ccccc5c34)c2c2c[nH]cc12,-6.037026853,-7.6687
c1sc(C2=Cc3c(C2)c2ccc4ccc5c[nH]cc5c4c2c2nsnc32)c2sccc12,-6.488336311,-7.952
[SiH2]1C=Cc2cc3cc4c5c[nH]cc5c(cc4cc3cc12)-c1ccccn1,-5.202864419,-7.33
[nH]1c(cc2[SiH2]c3ccc4=C[SiH2]C=c4c3-c12)-c1ccccc1,-6.655003256,-7.8342
C1C=c2c(cc3cnc4c5[se]ccc5c5ccccc5c4c3c2=C1)C1=CC=C[SiH2]1,-6.202951566,-7.8675
[nH]1c(cc2c1ccc1ccccc21)-c1cc2cnccc2c2=CCC=c12,-5.953894254,-7.7958
c1cnc2c(c1)c1cscc1c1c3oc(cc3c3nsnc3c21)-c1ncncn1,-7.278121973,-8.6094
c1cnc2c(c1)ncc1c2ccc2cc(cnc12)-c1cccc2=CCC=c12,-6.396924521,-7.9879
c1sc(-c2ccc3c(c2)[se]c2cc4ccc5=C[SiH2]C=c5c4cc32)c2[nH]ccc12,-6.069553746,-7.7779
[SiH2]1C=Cc2cc3cc4c5c[nH]cc5c(cc4cc3cc12)-c1scc2ccsc12,-5.6947466,-7.5324
c1cc2cc3c4cocc4c4cc(-c5cncs5)c5nsnc5c4c3cc2s1,-6.975441861,-8.5471
c1sc(c2CC=Cc12)-c1cc2c3nsnc3c3ccc4=C[SiH2]C=c4c3c2c2c[nH]cc12,-6.957833106,-8.1752
[nH]1ccc2[se]c3c(c12)c1=C[SiH2]C=c1c1cc(-c2scc4ccsc24)c2cscc2c31,-6.084115414,-7.5196
c1sc(-c2sc(-c3sc(c4[SiH2]ccc34)-c3scc4ccsc34)c3sccc23)c2ccCc12,-6.726232056,-8.0152
c1cnc(C2=Cc3ncc4ccc5cocc5c4c3[SiH2]2)c2nsnc12,-7.429926321,-8.6218
c1cnc(s1)-c1cc2c(c3c[nH]cc13)c1c3cscc3ccc1c1=C[SiH2]C=c21,-6.673371252,-7.972
c1sc(-c2Cc(cc2)-c2sc(-c3cccc4nsnc34)c3cc[SiH2]c23)c2cc[se]c12,-8.398638636,-8.7128
C1C=Cc2c1csc2-c1cc2sc3c4[SiH2]C=Cc4sc3c2s1,-6.157401295,-7.8831
C1C=Cc2c1csc2-c1cc2ccc3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c2o1,-6.639085848,-7.9693
c1sc(-c2sc(-c3ccc(cn3)-c3nccc4nsnc34)c3cc[se]c23)c2[se]ccc12,-7.705667207,-8.7034
c1sc(c2[SiH2]C=Cc12)-c1cc2oc3c(ncc4ccc5cscc5c34)c2c2cocc12,-6.157136108,-7.9749
c1c-c2c(-nc1)c1cnc3ccncc3c1c1c[nH]cc21,-5.763530025,-7.7309
C1C=c2c3C=CCc3c3c4cscc4c4cc(cnc4c3c2=C1)-c1cccs1,-6.478042684,-7.8715
[nH]1ccc2[SiH2]c3c(-c12)c1=CCC=c1c1cc(-c2scc4occc24)c2=C[SiH2]C=c2c31,-7.149414849,-8.0446
c1cc2oc3c(cnc4cc(-c5scc6[nH]ccc56)c5cocc5c34)c2s1,-5.867307947,-7.6816
c1sc(c2C=CCc12)-c1cc2cnc3ccc4c[nH]cc4c3c2c2=C[SiH2]C=c12,-6.46826947,-7.9383
c1ccc2c(c1)sc1c2c2nsnc2c2cc(-c3cccc4c[nH]cc34)c3ccccc3c12,-6.764411491,-8.134
c1cc2c(o1)c1[se]c3cc(sc3c1c1=CCC=c21)-c1scc2C=C[SiH2]c12,-6.926333451,-8.2738
[SiH2]1C=CC=C1c1cnc2c(c1)c1c[nH]cc1c1c3occc3c3ccccc3c21,-5.797014027,-7.6032
c1cc2c3cscc3c3c4ccc(cc4sc3c2o1)-c1nccc2nsnc12,-7.190804783,-8.6657
c1[SiH2]c2c(-c1)c1ccccc1c1c3[SiH2]ccc3c3cocc3c21,-5.943739244,-7.707
[SiH2]1C=CC=C1c1cc2ccc3c(ccc4ccc5cocc5c34)c2cn1,-5.594840529,-7.6561
c1ncc(s1)-c1cc2sc3c(cnc4ccccc34)c2c2=CCC=c12,-6.612696907,-8.2158
c1cc2c([se]1)c1oc3cc([se]c3c1c1ccccc21)-c1cccnc1,-5.73414682,-7.8749
C1C=Cc2cc3sc4C=C(Cc4c3cc12)c1scc2C=CCc12,-5.575734,-7.5497
[nH]1ccc2Cc3cc4cc(cnc4cc3-c12)-c1cncs1,-5.617202669,-7.7349
c1cc2c3ccccc3c3-c4c(-[s]c3c2c2cCcc12)ccc1cocc41,-6.060115633,-7.7696
[nH]1c(ccc1-c1sc(c2[SiH2]ccc12)-c1cccc2cCcc12)-c1nccs1,-6.351238149,-7.8703
c1sc(-c2cc3cnc4c(ncc5ccc6=C[SiH2]C=c6c45)c3c3cocc23)c2ccoc12,-6.95810528,-8.23
[nH]1c2ccoc2c2sc3cc(-c4scc5[nH]ccc45)c4ccccc4c3c12,-5.494741434,-7.4026
[nH]1ccc2sc3c(c12)c1ccccc1c1cc(ccc31)-c1cccc2ccccc12,-4.795664124,-7.2633
c1sc(-c2ccc(s2)-c2sc(-c3cccc4ccccc34)c3cc[nH]c23)c2ccsc12,-6.603375691,-7.967
c1cnc(C2=Cc3ccc4c([se]c5ccc6ccccc6c45)c3[SiH2]2)c2nsnc12,-7.272302778,-8.5903
[nH]1c2cc(-c3ncncn3)c3cocc3c2c2sc3ccsc3c12,-6.412696682,-8.1917
c1sc(c2[SiH2]C=Cc12)-c1cc2ncc3ccc4=CCC=c4c3c2c2c[nH]cc12,-5.705404374,-7.5887
[nH]1c2ccncc2c2c3cocc3c3cc(-c4nccs4)c4ccccc4c3c12,-6.049053169,-7.9595
c1cc2ncc(cc2c2c[nH]cc12)-c1cc2c(ccc3=C[SiH2]C=c23)c2cocc12,-6.570675703,-7.946
[nH]1ccc2c1c1c(c3[SiH2]C(=Cc3c3=C[SiH2]C=c13)c1ccc[se]1)c1=C[SiH2]C=c21,-5.909484809,-7.3453
c1cc2c([se]1)c1c(c3[se]c(cc3c3=C[SiH2]C=c13)-c1scc3CC=Cc13)c1=C[SiH2]C=c21,-7.5994659,-8.3042
c1cc2ncc3c4c5cocc5c(cc4c4=CCC=c4c3c2s1)-c1cncc2nsnc12,-7.643336423,-8.7154
[nH]1ccc2cc3ccc4cc(C5=CC=C[SiH2]5)c5=CCC=c5c4c3cc12,-6.826533828,-7.8139
[nH]1c2cc(sc2c2cc3c(ccc4=CCC=c34)cc12)-c1scc2[SiH2]C=Cc12,-5.759818751,-7.5729
c1sc(-c2cc3[se]c4c(ncc5ccncc45)c3c3ccccc23)c2ccoc12,-6.689602203,-8.3643
[SiH2]1C=c2c(cc3cnc4c5sccc5c5cocc5c4c3c2=C1)C1=CC=C[SiH2]1,-6.609619322,-8.0806
[nH]1cccc1-c1ccc2c3sc4ccc5cocc5c4c3c3cocc3c2c1,-5.472637052,-7.543
C1C=c2c(cc3c4ccccc4c4c5cnccc5ncc4c3c2=C1)C1=CC=C[SiH2]1,-6.460431208,-7.9987
[nH]1c2cc(-c3ccccn3)c3=C[SiH2]C=c3c2c2c3cscc3c3ccc4cscc4c3c12,-6.533583959,-7.8797
c1ccc([se]1)-c1sc(-c2ncc(s2)-c2cccc3c[nH]cc23)c2[SiH2]ccc12,-6.312047141,-7.8854
c1ncc(s1)C1=Cc2c(C1)c1cc3c(ccc4=C[SiH2]C=c34)cc1c1ccccc21,-6.312855965,-7.975
c1sc(-c2ccc(nc2)-c2ncc(s2)-c2cccc3cCcc23)c2ccsc12,-6.663581731,-8.1235
[nH]1c(cc2[nH]c3cc4ccc5nsnc5c4cc3c12)-c1cccc2nsnc12,-7.131803721,-8.3896
c1ccc(cc1)-c1sc(-c2cnc(s2)-c2cccc3ccccc23)c2nccnc12,-7.419833778,-8.6196
c1sc(-c2sc(-c3sc(-c4scc5ccoc45)c4sccc34)c3nccnc23)c2cc[SiH2]c12,-7.756882711,-8.5637
[nH]1c2cc(-c3ccc[se]3)c3ccccc3c2c2c1c1ccccc1c1ccccc21,-4.910387986,-7.2926
[SiH2]1C=Cc2ccc3c(ccc4cc(ccc34)-c3cccnc3)c12,-4.522426128,-7.2157
[nH]1ccc2[nH]c3c(sc4cc(-c5cccc6c[nH]cc56)c5ccccc5c34)c12,-4.835764191,-7.0217
c1cc2ncc3c4ccc(cc4sc3c2[se]1)-c1ccccc1,-4.932362686,-7.6002
[nH]1ccc2ccc3cc4cc(-c5ccccn5)c5cscc5c4cc3c12,-5.263579877,-7.479
[nH]1cccc1C1=Cc2c([SiH2]1)c1c3cscc3c3cccnc3c1c1nsnc21,-6.8913106,-8.233
[nH]1ccc2[se]c3c(sc4cc(-c5scc6CC=Cc56)c5=CCC=c5c34)c12,-7.397058442,-8.0993
[nH]1c(ccc1-c1nccc2nsnc12)-c1sc(-c2cccc3cCcc23)c2sccc12,-7.741454644,-8.5718
C1C=Cc2c1c1cc3c4c[nH]cc4c(cc3cc1c1cocc21)-c1cccc2cscc12,-5.569221809,-7.4629
[SiH2]1C=Cc2c1c1ccc3cc(sc3c1c1nsnc21)-c1cccc2ccccc12,-6.474393643,-8.1909
